ticker,train_samples,test_samples,num_features,train_rmse,train_mae,train_r2,train_dir_acc,test_rmse,test_mae,test_r2,test_dir_acc,xgb_dir_acc,dt_dir_acc,blend_weight,top_feature,top_feature_importance
TTD,1172,294,43,0.022621624731813877,0.015621391025899531,0.7390906151108756,0.9146757679180887,0.046692025968462975,0.027166217413528135,-0.1247293921291166,0.46598639455782315,0.45918367346938777,0.5102040816326531,0.7,VIX_Lag3,0.10175046513217641
TTWO,1172,294,43,0.012818210245154551,0.008951280858131763,0.6649054613327332,0.8455631399317406,0.018597739912804497,0.0125779625493048,-0.04161139327937824,0.4931972789115646,0.5136054421768708,0.5136054421768708,0.7,Return_Lag1,0.09842647052074963
TXN,1172,294,43,0.012102822107549796,0.009074122219526857,0.6279516616879606,0.8779863481228669,0.02499035372268004,0.01638808152696248,-0.04658661789828433,0.5340136054421769,0.5340136054421769,0.5272108843537415,0.7,Return_Lag1,0.25095004171511326
TXT,1172,294,43,0.014270421900687192,0.009776033640094627,0.6779399664538344,0.8813993174061433,0.019048765694576437,0.013122436240065812,-0.16255676977925226,0.46598639455782315,0.46258503401360546,0.5238095238095238,0.7,Return_Lag20,0.14874234891650273
TYL,1172,294,43,0.012172889020912918,0.008823838620745055,0.6451077323234116,0.8617747440273038,0.017205210795485076,0.012882837592575722,-0.08535132963609393,0.5136054421768708,0.5170068027210885,0.45918367346938777,0.7,Return_Lag5,0.1126715168232914
UAL,1172,294,43,0.020412923230116727,0.013960265580684434,0.7327770828282497,0.8916382252559727,0.036276185932344995,0.024979843856242086,-0.07573765904310825,0.5170068027210885,0.5306122448979592,0.47959183673469385,0.7,Return_Lag1,0.16119059512972908
UBER,1172,294,43,0.018822789442118328,0.013480523169466706,0.7081228405182253,0.9010238907849829,0.026935838498191665,0.019485700920791337,-0.18641491511184394,0.48639455782312924,0.48639455782312924,0.5170068027210885,0.7,Return_Lag1,0.21132449427988165
UDR,1172,294,43,0.012161620853534696,0.008497713458143003,0.6258527988655875,0.8660409556313993,0.01424215998218571,0.010735416828623334,-0.03394963219963776,0.47959183673469385,0.5,0.46938775510204084,0.7,Return_Lag1,0.24085727231403622
UHS,1172,294,43,0.014467246412374107,0.00995533793261018,0.6810284738001877,0.8506825938566553,0.023291439798548384,0.016014381544348207,-0.2336736493690581,0.48299319727891155,0.5068027210884354,0.46938775510204084,0.7,Return_Lag1,0.18303716023100366
ULTA,1172,294,43,0.014973908746045744,0.010038459914494997,0.6772721706933893,0.8523890784982935,0.024934965271089512,0.01775003866290757,-0.15272672541377563,0.47278911564625853,0.47278911564625853,0.47619047619047616,0.7,Return_Lag1,0.15262414968256194
UNH,1172,294,43,0.011575228301231767,0.007871791507447436,0.6186521832287988,0.8430034129692833,0.030217064880115982,0.01820183940334745,-0.10111539330765673,0.4931972789115646,0.5102040816326531,0.4557823129251701,0.7,Return_Lag1,0.27189259262916343
UNP,1172,294,43,0.010955387207657836,0.007734694104409895,0.6121067897547222,0.8600682593856656,0.015611090076442501,0.011148381708582822,-0.16459434814546636,0.5,0.4965986394557823,0.4931972789115646,0.7,Return_Lag1,0.19637038024539955
UPS,1172,294,43,0.011602977233113177,0.007771960849476398,0.6408933201236708,0.8540955631399317,0.020287678396128002,0.013616400118274466,-0.07670932089041016,0.47619047619047616,0.47619047619047616,0.5068027210884354,0.7,Return_Lag20,0.12622247312455664
URI,1172,294,43,0.016646487429476435,0.012254685772171705,0.6740628219452914,0.8873720136518771,0.024407137738759646,0.0176773142015647,-0.13285202987142264,0.46258503401360546,0.45918367346938777,0.4523809523809524,0.7,Return_Lag1,0.17109265497192822
USB,1172,294,43,0.01459440883293473,0.01023903050745084,0.6405539789252763,0.8609215017064846,0.019607585292166278,0.01366596212258808,-0.2413385873741567,0.4523809523809524,0.46258503401360546,0.5068027210884354,0.7,Return_Lag10,0.13336763284815623
V,1172,294,43,0.011135316263958035,0.0078026703836701124,0.6125031308428726,0.8523890784982935,0.014540860117954793,0.009838831253694818,-0.1046497785459688,0.5238095238095238,0.5578231292517006,0.5476190476190477,0.7,Return_Lag5,0.14997593576927917
VICI,1172,294,43,0.013108474198543916,0.008801345068363714,0.6576803098780049,0.8302047781569966,0.011953037575316388,0.009219712004597902,-0.07785763196564321,0.4931972789115646,0.4965986394557823,0.5034013605442177,0.7,Return_Lag1,0.19781607287473787
VLO,1172,294,43,0.017496945478355813,0.012160472155329602,0.6860227144657395,0.8924914675767918,0.02450746662849358,0.01732777912475804,-0.1329827866185085,0.4489795918367347,0.45918367346938777,0.5306122448979592,0.7,Return_Lag20,0.10658491968212412
VLTO,416,105,43,0.009146727310771431,0.006338116335958566,0.6286809075799897,0.8605769230769231,0.010690472051148474,0.00846103801647828,-0.08917694938156973,0.5047619047619047,0.5619047619047619,0.44761904761904764,0.7,Return_Lag3,0.0649775213762803
VMC,1172,294,43,0.01309451205375457,0.009177618016294953,0.6284074153165871,0.8668941979522184,0.01661496620527474,0.012696247850751071,-0.17254359245567796,0.4557823129251701,0.5068027210884354,0.4931972789115646,0.7,Return_Lag1,0.20054028053394138
VRSK,1172,294,43,0.010717611478813178,0.007307398820863949,0.6062886536933578,0.8464163822525598,0.015387882383541565,0.010065547437069085,-0.06472378972924475,0.5204081632653061,0.5272108843537415,0.43537414965986393,0.7,Return_Lag5,0.12113606930227545
VRSN,1172,294,43,0.010859449348027397,0.007618581690993836,0.631165183023715,0.863481228668942,0.01610375834350296,0.01118160414202136,-0.08064862842829301,0.4965986394557823,0.5068027210884354,0.5034013605442177,0.7,Return_Lag5,0.16460310458192517
VRTX,1172,294,43,0.012575868162344031,0.008396373340487734,0.6011802602896498,0.8430034129692833,0.021495656796601426,0.013604628549070878,-0.0006626283334367766,0.5238095238095238,0.5238095238095238,0.564625850340136,0.7,VIX_Lag10,0.14000799308442963
VST,1172,294,43,0.015439851639104893,0.010904478642038317,0.6588721673183653,0.8668941979522184,0.04505691615225593,0.03275126407666151,-0.10700680621176017,0.4965986394557823,0.48299319727891155,0.48299319727891155,0.7,Return_Lag1,0.10575617460617212
VTR,1172,294,43,0.015303008705004896,0.0101676849603914,0.7170861674450917,0.8737201365187713,0.015013214431668025,0.010555016681596356,-0.14074559988879032,0.5306122448979592,0.5204081632653061,0.5510204081632653,0.7,Return_Lag2,0.126901233533173
VTRS,1172,294,43,0.01370590328178218,0.009543878289106113,0.639317113749018,0.8762798634812287,0.022331404029762626,0.015130134175060381,-0.035283882955347456,0.5408163265306123,0.5510204081632653,0.4897959183673469,0.7,VIX_Lag3,0.11766613635077014
VZ,1172,294,43,0.008833508767813168,0.006007042558095099,0.5707247892707055,0.825938566552901,0.013972315125474947,0.010052706743727189,-0.035686504967094246,0.48639455782312924,0.47959183673469385,0.46258503401360546,0.7,Return_Lag1,0.1123625600802623
WAB,1172,294,43,0.012817830840480212,0.008989998505799807,0.6509172015450265,0.8609215017064846,0.01835747203447505,0.01290455455015311,-0.15808320238916895,0.4897959183673469,0.48299319727891155,0.445578231292517,0.7,Return_Lag1,0.18497305826055113
WAT,1172,294,43,0.012496799224530107,0.008836389357416638,0.6162517273342827,0.8796928327645052,0.024605313542339746,0.016435813402101138,-0.002394311040733177,0.5068027210884354,0.5170068027210885,0.5272108843537415,0.7,Return_Lag5,0.11282163649376402
WBD,1172,294,43,0.018143814048093895,0.013614136589176918,0.7181763289790176,0.9138225255972696,0.04138910598405193,0.02649303029910357,-0.103127211507541,0.5,0.47959183673469385,0.5136054421768708,0.7,IPI_IPI_SA,0.17383024096488953
WDAY,1172,294,43,0.014792516571856014,0.010413602246467243,0.6779920001876846,0.8686006825938567,0.022503288129805968,0.0165344153071686,-0.11956856259192117,0.5136054421768708,0.5068027210884354,0.46938775510204084,0.7,Return_Lag5,0.12456697173410167
WDC,1172,294,43,0.017215285363298295,0.012390543984658895,0.6922588370025122,0.9001706484641638,0.032523835398913,0.022453293822490582,-0.0945288039977985,0.47619047619047616,0.4897959183673469,0.5340136054421769,0.7,Return_Lag1,0.1569993459732719
WEC,1172,294,43,0.010898206265425613,0.007602083155133515,0.5839980441069399,0.8310580204778157,0.01117093932905538,0.008717293526180505,-0.14469864297126778,0.5238095238095238,0.5068027210884354,0.5,0.7,Return_Lag1,0.18761418524904688
WELL,1172,294,43,0.013976759885941695,0.009445685367249967,0.7107738615800576,0.8489761092150171,0.014443405572269094,0.010798608408822978,-0.1186579202889746,0.5170068027210885,0.5476190476190477,0.5816326530612245,0.7,Return_Lag2,0.17228714357398497
WFC,1172,294,43,0.014733638073891326,0.010273207679953404,0.6465354936776262,0.878839590443686,0.021236376944592215,0.014603200000458932,-0.09450824403873703,0.46938775510204084,0.4965986394557823,0.4931972789115646,0.7,Return_Lag1,0.18577515515010726
WM,1172,294,43,0.009519462913250946,0.006526417812040845,0.5620277794911246,0.8208191126279863,0.012262302854136733,0.008786124281097263,-0.10227867677347713,0.48639455782312924,0.4965986394557823,0.5204081632653061,0.7,Return_Lag1,0.1309213330534477
WMB,1172,294,43,0.013108561123195884,0.008874419919404885,0.6656501698427733,0.8378839590443686,0.017470552389496755,0.012903384060497928,-0.12412386691099853,0.47959183673469385,0.48299319727891155,0.5136054421768708,0.7,Return_Lag2,0.10978386087003598
WMT,1172,294,43,0.009550395261768884,0.0062065561183209635,0.5611772909197641,0.8387372013651877,0.014815043053887594,0.010477027610158078,-0.014738125201578578,0.5306122448979592,0.5476190476190477,0.5102040816326531,0.7,Return_Lag1,0.0962037986341925
WRB,1172,294,43,0.011873094397340222,0.008255309531264582,0.6123964614136952,0.8370307167235495,0.014455785032356406,0.010571227423121719,-0.06121359142663341,0.5680272108843537,0.5272108843537415,0.5578231292517006,0.7,Return_Lag1,0.16461281700400168
WSM,1172,294,43,0.017950232682965063,0.012626063180798886,0.6883662257274805,0.8779863481228669,0.03273276108259434,0.021877043635148443,-0.17232468888585184,0.5102040816326531,0.5204081632653061,0.5102040816326531,0.7,Return_Lag1,0.12535469807442096
WST,1172,294,43,0.013053809734845635,0.00922775937096889,0.6512270641879229,0.8651877133105802,0.03561589457973203,0.01900752123864824,-0.0568774740589062,0.46598639455782315,0.4557823129251701,0.48299319727891155,0.7,Return_Lag5,0.11662927165366656
WTW,1172,294,43,0.01122203059872426,0.007442283541727639,0.5965236839616671,0.8643344709897611,0.013391261614251132,0.00977793181443739,-0.09097437147817522,0.4557823129251701,0.4557823129251701,0.5034013605442177,0.7,Return_Lag1,0.14665299269574852
WY,1172,294,43,0.013935461231724601,0.009754459539338211,0.6909378558231714,0.8515358361774744,0.017899908682313913,0.0135482856864859,-0.12109613875072922,0.46258503401360546,0.46598639455782315,0.54421768707483,0.7,Return_Lag1,0.20104703504696017
WYNN,1172,294,43,0.01873080913217213,0.013120890560710434,0.7043851476262667,0.8796928327645052,0.02774636256822255,0.019635110962881723,-0.1321033526244293,0.46938775510204084,0.445578231292517,0.5136054421768708,0.7,Return_Lag1,0.14576036815132076
XEL,1172,294,43,0.010504839746162512,0.0073763668252983085,0.5906914294817684,0.8489761092150171,0.013258624799835769,0.009606831857139213,-0.10970367862819996,0.46598639455782315,0.4523809523809524,0.5544217687074829,0.7,Return_Lag1,0.15006203935085322
XOM,1172,294,43,0.013088843351530285,0.0094019835141582,0.6510208929059034,0.8805460750853242,0.015758040736817146,0.011699603570561089,-0.1660647346244617,0.46258503401360546,0.4931972789115646,0.4489795918367347,0.7,Return_Lag10,0.11575003751439851
XYL,1172,294,43,0.012204456793926814,0.008678130356062028,0.623509000756108,0.8532423208191127,0.016277093625307357,0.010618551974642646,-0.0918724481475397,0.5,0.5,0.5714285714285714,0.7,Return_Lag1,0.1598629820568951
XYZ,1172,294,43,0.020426226461164907,0.01501347625422434,0.7553769421569074,0.9163822525597269,0.03335857884885655,0.02321383423408742,-0.014488758754202635,0.54421768707483,0.54421768707483,0.5136054421768708,0.7,Return_Lag1,0.08718246467067778
YUM,1172,294,43,0.010470958289951123,0.007251799671986024,0.6083931695841336,0.8353242320819113,0.014222876974793288,0.009834399459567749,-0.016013491484049514,0.5612244897959183,0.5544217687074829,0.5748299319727891,0.7,Return_Lag20,0.14864969682086565
ZBH,1172,294,43,0.012556449204923843,0.008497083521181035,0.6062480791482057,0.8489761092150171,0.01724803068620664,0.011800119433721216,-0.038192226690714204,0.5374149659863946,0.5306122448979592,0.5170068027210885,0.7,Return_Lag1,0.15092544376013625
ZBRA,1172,294,43,0.015067309558097724,0.010646820863405477,0.6599000284900826,0.9001706484641638,0.027224648927872158,0.017771537425757704,-0.03743441306063633,0.5238095238095238,0.5170068027210885,0.5170068027210885,0.7,Return_Lag1,0.09878164391226668
ZTS,1172,294,43,0.011828387707978935,0.008326712922876067,0.5961710822184876,0.8532423208191127,0.016122270904441932,0.012030868066665937,-0.11464392435328885,0.47959183673469385,0.47278911564625853,0.4931972789115646,0.7,Return_Lag1,0.1401679536193727
