ticker,train_samples,test_samples,num_features,train_rmse,train_mae,train_r2,test_rmse,test_mae,test_r2,train_dir_acc,test_dir_acc,xgb_dir_acc,dt_dir_acc,top_feature,top_feat_imp
WAB,1173,294,28,0.01025164607588696,0.007565375024585249,0.7765451456206227,0.016579369688559567,0.011341548101536845,0.054782953881302276,0.8942881500426257,0.5374149659863946,0.5102040816326531,0.5544217687074829,Return_Lag2,0.10221553035872608
WAT,1173,294,28,0.009747894350321975,0.00728097459152206,0.7663183489538383,0.025155891719948205,0.017045819367714512,-0.0457055705928453,0.8976982097186701,0.5306122448979592,0.5238095238095238,0.5204081632653061,Volatility_5,0.08232923509886836
WBD,1173,294,28,0.015005275972875697,0.011545453742233409,0.8071104226402473,0.04238514218018099,0.025998458993075967,-0.15418554669338902,0.928388746803069,0.5204081632653061,0.5476190476190477,0.5340136054421769,Volatility_5,0.09449040902580824
WDAY,1173,294,28,0.011840024905495098,0.008864736631039604,0.7935309717540273,0.022332153556077237,0.01540890639236096,-0.09512568355522988,0.9198635976129582,0.5476190476190477,0.564625850340136,0.5170068027210885,Volatility_10,0.09767643780473388
WDC,1173,294,28,0.014056332395539503,0.010543790678134969,0.7949535998552687,0.03465559837119214,0.023178399675918733,-0.2187841916740072,0.9377664109121909,0.4557823129251701,0.4523809523809524,0.5170068027210885,Volatility_10,0.14358405177477573
WEC,1173,294,28,0.008515598154950359,0.00613760649417494,0.7457986338652818,0.011976446574233765,0.009344149211353037,-0.3129318098941063,0.8729752770673487,0.48639455782312924,0.4931972789115646,0.46938775510204084,Volatility_10,0.10805309012446566
WELL,1173,294,28,0.011361802322160571,0.008196683546287577,0.8087112834700605,0.022146499823486775,0.017628148621261407,-1.630065526664004,0.8994032395566922,0.445578231292517,0.4965986394557823,0.4489795918367347,SMA_5,0.10433539003133774
WFC,1173,294,28,0.011643970953458782,0.008725187006163562,0.7791590810906258,0.020825614884377057,0.014126428266374698,-0.05452802068365159,0.896845694799659,0.5340136054421769,0.5476190476190477,0.5102040816326531,SMA_20,0.09213511769483058
WM,1173,294,28,0.007563896203978939,0.005563617895704766,0.7233579485910282,0.012677322132545866,0.0094928169781017,-0.18085819925673796,0.8815004262574595,0.5204081632653061,0.5408163265306123,0.5170068027210885,Return_Lag5,0.14247826498121038
WMB,1173,294,28,0.010331675401066049,0.0075868816032047025,0.7921336158136582,0.016949766503598977,0.012404015912727431,-0.05830334571336171,0.8908780903665814,0.5102040816326531,0.5034013605442177,0.5340136054421769,Volatility_10,0.16059154771676742
WMT,1173,294,28,0.007500892102442804,0.005407462516956869,0.7291872943687364,0.016066005399019638,0.01139943417639672,-0.19263779720691154,0.8721227621483376,0.5612244897959183,0.5272108843537415,0.5578231292517006,SMA_10,0.08905072510242462
WRB,1173,294,28,0.009179549599461502,0.006857878705274221,0.7681317602285257,0.014227598806719572,0.01062708561719119,-0.028304245381919113,0.9053708439897699,0.47959183673469385,0.46598639455782315,0.54421768707483,Return_Lag1,0.10550806369221874
WSM,1173,294,28,0.014259610921790697,0.010655407779896011,0.8031847434464318,0.034708430877223834,0.021860428201046306,-0.3162487867508512,0.9224211423699915,0.46598639455782315,0.46258503401360546,0.5136054421768708,Volatility_5,0.1330661944187312
WST,1173,294,28,0.009801498944589076,0.007293231762747624,0.8032078214960887,0.03409036610104565,0.01824257223078827,0.03209448682577365,0.8934356351236147,0.46938775510204084,0.4931972789115646,0.4387755102040816,Volatility_5,0.09299323924698971
WTW,1173,294,28,0.00902077985818511,0.006515119423312199,0.7390642526667379,0.013932104695125408,0.009925813648913736,-0.1769864803120924,0.9028132992327366,0.5136054421768708,0.5272108843537415,0.4931972789115646,Volatility_10,0.12224876725800922
WY,1173,294,28,0.011092353040845831,0.008315805345344639,0.8040257941961312,0.017376531453968194,0.013438199478665465,-0.05167569336897193,0.8942881500426257,0.47619047619047616,0.47619047619047616,0.47959183673469385,Return_Lag2,0.13382561746435362
WYNN,1173,294,28,0.014582919310357335,0.010673699842999708,0.8207021441831363,0.02740617149966403,0.01857620222658892,-0.10551484203854122,0.9138959931798807,0.4897959183673469,0.47619047619047616,0.5068027210884354,Return_Lag2,0.09810889389928462
XEL,1173,294,28,0.00843836784267871,0.0062733568942108155,0.7356689539449988,0.014917306949820993,0.010851143048264867,-0.4039510690776802,0.8806479113384484,0.48639455782312924,0.48639455782312924,0.46258503401360546,ATR_20,0.08519765230714516
XOM,1173,294,28,0.010867456095706947,0.008258512993480458,0.7592211136601,0.014844836121497498,0.011244904186447302,-0.03473114201620797,0.9121909633418585,0.5238095238095238,0.5272108843537415,0.5238095238095238,Volatility_5,0.12700019515985947
XYL,1173,294,28,0.009500354540694122,0.007202892027562501,0.7717414797136946,0.01606839818539465,0.01081434821966486,-0.06600798932244478,0.8959931798806479,0.46938775510204084,0.47619047619047616,0.5238095238095238,Return_Lag2,0.1088813305563642
XYZ,1173,294,28,0.017251332678872806,0.013276478809882936,0.8253659314666163,0.03353811382696765,0.023104576886663786,-0.023372515729519927,0.928388746803069,0.5272108843537415,0.5272108843537415,0.5612244897959183,Volatility_5,0.09993321522298476
YUM,1173,294,28,0.008768399811521992,0.006182698356944305,0.7251615910731586,0.015048640989723958,0.010438990014167988,-0.13677239202312808,0.8806479113384484,0.5170068027210885,0.5,0.5238095238095238,Volatility_10,0.1238834172377256
ZBH,1173,294,28,0.009612502383749815,0.006976553512426094,0.7690655041539853,0.01983451815083919,0.0136326117919367,-0.37201358224996395,0.9087809036658141,0.5578231292517006,0.5612244897959183,0.54421768707483,DoW,0.09422762353971714
ZBRA,1173,294,28,0.012097447262917305,0.009189425647025438,0.7805917971282682,0.025280777530060323,0.017279561708552195,0.10900451765314156,0.9096334185848253,0.5748299319727891,0.5782312925170068,0.564625850340136,Volatility_5,0.11122005876112398
ZTS,1173,294,28,0.009320696121423038,0.006965287256842938,0.7490397375592339,0.01590829848722759,0.011794449977367082,-0.08523688603678647,0.8994032395566922,0.5102040816326531,0.5034013605442177,0.5102040816326531,ATR_20,0.12299984560734203
